year,area_id,species_code,sex,length,lpop
2019,803,21740,2,24,2768516
2019,803,21740,2,25,2865329
2019,803,21740,2,26,3989744
2019,803,21740,2,27,4990280
2019,803,21740,2,28,5163313
2019,803,21740,2,29,4104585
2019,803,21740,2,30,2895892
2019,803,21740,2,31,1913715
2019,803,21740,2,32,1890163
2019,803,21740,2,33,1280302
2019,803,21740,2,34,957058
2019,803,21740,2,35,595531
2019,803,21740,2,36,693617
2019,803,21740,2,37,718288
2019,803,21740,2,38,750240
2019,803,21740,2,39,328240
2019,803,21740,2,40,448324
2019,803,21740,2,41,811434
2019,803,21740,2,42,633788
2019,803,21740,2,43,586532
2019,803,21740,2,44,558471
2019,803,21740,2,45,1354508
2019,803,21740,2,46,2525656
2019,803,21740,2,47,4856978
2019,803,21740,2,48,6799725
2019,803,21740,2,49,9258213
2019,803,21740,2,50,9675748
2019,803,21740,2,51,9036081
2019,803,21740,2,52,6683080
2019,803,21740,2,53,5322662
2019,803,21740,2,54,3592175
2019,803,21740,2,55,2688326
2019,803,21740,2,56,1350923
2019,803,21740,2,57,1138030
2019,803,21740,2,58,471253
2019,803,21740,2,59,335580
2019,803,21740,2,60,215264
2019,803,21740,2,61,72876
2019,803,21740,2,62,109720
2019,803,21740,2,63,109195
2019,803,21740,2,64,38796
2019,803,21740,2,65,52894
2019,803,21740,2,67,17577
2019,803,21740,2,68,17577
2019,803,21740,3,6,90808
2019,803,21740,3,7,221275
2019,803,21740,3,8,44207
2019,803,21740,3,9,23774
2019,803,21740,3,11,45475
2019,803,21740,3,12,91704
2019,803,21740,3,13,850443
2019,803,21740,3,14,1711429
2019,803,21740,3,15,2379048
2019,803,21740,3,16,3154853
2019,803,21740,3,17,6621841
2019,803,21740,3,18,10141989
2019,803,21740,3,19,10870113
2019,803,21740,3,20,11743308
2019,803,21740,3,21,4821862
2019,803,21740,3,22,700877
2019,803,21740,3,23,663763
2019,803,21740,3,33,23774
2019,803,21740,3,38,47547
2019,803,21740,3,41,23774
2019,803,21740,3,44,23774
2019,803,21740,3,46,23774
2019,803,21740,3,47,23774
2019,803,21740,3,48,23774
2019,803,30050,1,20,18082
2019,803,30050,1,16,16241
2019,803,30050,1,18,18082
2019,803,30050,1,19,36164
2019,803,30050,1,22,18082
2019,803,30050,1,25,52405
2019,803,30050,1,26,16241
2019,803,30050,1,32,16241
2019,803,30050,2,19,18082
2019,803,30050,2,20,36164
2019,803,30050,2,25,36164
2019,803,30050,2,26,36164
2019,803,30050,2,27,18082
2019,803,30051,1,12,106953
2019,803,30051,1,13,51551
2019,803,30051,1,14,25517
2019,803,30051,1,15,67489
2019,803,30051,1,16,117762
2019,803,30051,1,17,219946
2019,803,30051,1,18,72672
2019,803,30051,1,20,92870
2019,803,30051,1,21,202714
2019,803,30051,1,22,291460
2019,803,30051,1,23,23508
2019,803,30051,1,24,112141
2019,803,30051,1,25,87071
2019,803,30051,1,26,178987
2019,803,30051,1,27,114558
2019,803,30051,1,28,106544
2019,803,30051,1,29,177586
2019,803,30051,1,30,60698
2019,803,30051,1,31,161958
2019,803,30051,1,32,158580
2019,803,30051,1,33,69706
2019,803,30051,1,34,295475
2019,803,30051,1,35,447173
2019,803,30051,1,36,385062
2019,803,30051,1,37,275698
2019,803,30051,1,38,265726
2019,803,30051,1,39,134828
2019,803,30051,1,40,163585
2019,803,30051,1,41,310953
2019,803,30051,1,42,298273
2019,803,30051,1,43,64874
2019,803,30051,1,44,173737
2019,803,30051,1,45,81711
2019,803,30051,1,46,93506
2019,803,30051,1,47,16621
2019,803,30051,1,48,32080
2019,803,30051,1,49,64409
2019,803,30051,1,50,23012
2019,803,30051,1,51,21948
2019,803,30051,1,52,22833
2019,803,30051,1,53,16621
2019,803,30051,1,54,25517
2019,803,30051,1,57,25517
2019,803,30051,1,61,25517
2019,803,30051,1,62,25517
2019,803,30051,1,63,25517
2019,803,30051,1,71,25517
2019,803,30051,2,13,15917
2019,803,30051,2,14,13214
2019,803,30051,2,15,44007
2019,803,30051,2,16,124115
2019,803,30051,2,17,31124
2019,803,30051,2,18,137720
2019,803,30051,2,19,91984
2019,803,30051,2,20,136927
2019,803,30051,2,21,120429
2019,803,30051,2,22,292145
2019,803,30051,2,23,167415
2019,803,30051,2,24,92300
2019,803,30051,2,25,179371
2019,803,30051,2,26,93056
2019,803,30051,2,27,47150
2019,803,30051,2,28,173969
2019,803,30051,2,29,123486
2019,803,30051,2,30,113378
2019,803,30051,2,31,231020
2019,803,30051,2,32,124407
2019,803,30051,2,33,300961
2019,803,30051,2,34,306543
2019,803,30051,2,35,304420
2019,803,30051,2,36,347047
2019,803,30051,2,37,292655
2019,803,30051,2,38,202405
2019,803,30051,2,39,346864
2019,803,30051,2,40,248566
2019,803,30051,2,41,335156
2019,803,30051,2,42,129058
2019,803,30051,2,43,158294
2019,803,30051,2,44,23508
2019,803,30051,2,45,147294
2019,803,30051,2,46,53049
2019,803,30051,2,47,48617
2019,803,30051,2,48,39468
2019,803,30051,2,50,44207
2019,803,30051,2,52,38971
2019,803,30051,2,54,15917
2019,803,30051,2,58,51033
2019,803,30051,2,59,25517
2019,803,30051,2,61,25517
2019,803,30051,2,65,25517
2019,803,30051,3,15,15940
2019,803,30051,3,17,15940
2019,803,30051,3,18,15940
2019,803,30052,1,16,25517
2019,803,30052,1,17,44066
2019,803,30052,1,18,45992
2019,803,30052,1,19,35822
2019,803,30052,1,20,59381
2019,803,30052,1,22,41930
2019,803,30052,1,23,43689
2019,803,30052,1,24,180140
2019,803,30052,1,25,30288
2019,803,30052,1,26,13623
2019,803,30052,1,28,18082
2019,803,30052,1,29,348197
2019,803,30052,1,30,12992
2019,803,30052,1,31,36940
2019,803,30052,1,32,9142
2019,803,30052,1,33,165293
2019,803,30052,1,34,46456
2019,803,30052,1,35,207962
2019,803,30052,1,36,232131
2019,803,30052,1,37,374201
2019,803,30052,1,38,158691
2019,803,30052,1,39,499115
2019,803,30052,1,40,1571930
2019,803,30052,1,41,1202667
2019,803,30052,1,42,2449175
2019,803,30052,1,43,2075928
2019,803,30052,1,44,1643366
2019,803,30052,1,45,1219969
2019,803,30052,1,46,515384
2019,803,30052,1,47,133211
2019,803,30052,1,48,116066
2019,803,30052,1,49,16621
2019,803,30052,1,52,16621
2019,803,30052,2,14,91438
2019,803,30052,2,16,50498
2019,803,30052,2,17,48873
2019,803,30052,2,18,62148
2019,803,30052,2,19,88576
2019,803,30052,2,20,35156
2019,803,30052,2,21,32280
2019,803,30052,2,22,27869
2019,803,30052,2,23,35540
2019,803,30052,2,24,29266
2019,803,30052,2,25,13214
2019,803,30052,2,26,12883
2019,803,30052,2,27,50418
2019,803,30052,2,28,43674
2019,803,30052,2,29,92599
2019,803,30052,2,30,12883
2019,803,30052,2,31,15837
2019,803,30052,2,32,13623
2019,803,30052,2,33,121732
2019,803,30052,2,34,302019
2019,803,30052,2,35,99324
2019,803,30052,2,36,85930
2019,803,30052,2,37,316766
2019,803,30052,2,38,443074
2019,803,30052,2,39,1287912
2019,803,30052,2,40,822288
2019,803,30052,2,41,1258436
2019,803,30052,2,42,2339619
2019,803,30052,2,43,1973115
2019,803,30052,2,44,1662826
2019,803,30052,2,45,1324277
2019,803,30052,2,46,1094840
2019,803,30052,2,47,364317
2019,803,30052,2,48,116066
2019,803,30052,2,51,9829
2019,803,30052,3,14,12955
2019,803,30060,1,14,112095
2019,803,30052,1,64,15917
2019,803,30060,1,8,28851
2019,803,30060,1,12,10384
2019,803,30060,1,15,99390
2019,803,30060,1,16,228668
2019,803,30060,1,17,1561516
2019,803,30060,1,18,1230670
2019,803,30060,1,19,1262894
2019,803,30060,1,20,1569813
2019,803,30060,1,21,1013753
2019,803,30060,1,25,1198397
2019,803,30060,1,22,497367
2019,803,30060,1,23,1018856
2019,803,30060,1,24,1085414
2019,803,30060,1,26,2753214
2019,803,30060,1,27,3594484
2019,803,30060,1,28,4591216
2019,803,30060,1,29,4499390
2019,803,30060,1,30,7886682
2019,803,30060,1,31,16841535
2019,803,30060,1,32,19467912
2019,803,30060,1,33,29882439
2019,803,30060,1,34,36215721
2019,803,30060,1,35,57356611
2019,803,30060,1,36,84646314
2019,803,30060,1,37,103185322
2019,803,30060,1,38,112672898
2019,803,30060,1,39,95982498
2019,803,30060,1,40,67806656
2019,803,30060,1,41,29116680
2019,803,30060,1,42,11800717
2019,803,30060,1,43,2194437
2019,803,30060,1,44,381645
2019,803,30060,1,45,113093
2019,803,30060,1,56,17145
2019,803,30060,2,11,45491
2019,803,30060,2,12,47121
2019,803,30060,2,14,67754
2019,803,30060,2,15,66983
2019,803,30060,2,16,146214
2019,803,30060,2,17,941503
2019,803,30060,2,18,1033162
2019,803,30060,2,19,1456075
2019,803,30060,2,20,1540312
2019,803,30060,2,21,768464
2019,803,30060,2,22,1831967
2019,803,30060,2,23,671369
2019,803,30060,2,24,1456639
2019,803,30060,2,25,2167288
2019,803,30060,2,26,2738601
2019,803,30060,2,27,2888576
2019,803,30060,2,28,2947073
2019,803,30060,2,29,4569918
2019,803,30060,2,30,5750157
2019,803,30060,2,31,12170341
2019,803,30060,2,32,19678769
2019,803,30060,2,33,26472075
2019,803,30060,2,34,31221039
2019,803,30060,2,35,33778918
2019,803,30060,2,36,57026792
2019,803,30060,2,37,59858553
2019,803,30060,2,38,73744756
2019,803,30060,2,39,81575344
2019,803,30060,2,40,86383857
2019,803,30060,2,41,65247182
2019,803,30060,2,42,43777955
2019,803,30060,2,43,20158540
2019,803,30060,2,44,6743869
2019,803,30060,2,45,3096004
2019,803,30060,2,46,811467
2019,803,30060,2,47,91513
2019,803,30060,2,49,16451
2019,803,30060,2,50,16451
2019,803,30060,3,9,78416
2019,803,30060,3,12,10748
2019,803,30060,3,13,21307
2019,803,30060,3,14,91646
2019,803,30060,3,15,242132
2019,803,30060,3,18,73474
2019,803,30060,3,19,36737
2019,803,30060,3,21,23360
2019,803,30152,1,14,17066
2019,803,30152,1,16,25316
2019,803,30152,1,18,17066
2019,803,30152,1,27,17161
2019,803,30152,1,29,89136
2019,803,30152,1,31,89445
2019,803,30152,1,33,199186
2019,803,30152,1,34,90193
2019,803,30152,1,35,229317
2019,803,30152,1,36,474069
2019,803,30152,1,37,711213
2019,803,30152,1,38,1425411
2019,803,30152,1,39,1542329
2019,803,30152,1,40,1706737
2019,803,30152,1,41,2758956
2019,803,30152,1,42,2663002
2019,803,30152,1,43,2652395
2019,803,30152,1,44,1896813
2019,803,30152,1,45,1972434
2019,803,30152,1,46,2328773
2019,803,30152,1,47,1553606
2019,803,30152,1,48,1277827
2019,803,30152,1,49,624474
2019,803,30152,1,50,463166
2019,803,30152,1,51,224890
2019,803,30152,1,52,66979
2019,803,30152,1,53,10727
2019,803,30152,2,16,17066
2019,803,30152,2,17,17066
2019,803,30152,2,28,17066
2019,803,30152,2,30,12007
2019,803,30152,2,31,10575
2019,803,30152,2,32,21150
2019,803,30152,2,33,78265
2019,803,30152,2,34,132866
2019,803,30152,2,35,297376
2019,803,30152,2,36,448870
2019,803,30152,2,37,668527
2019,803,30152,2,38,1337338
2019,803,30152,2,39,1874172
2019,803,30152,2,40,1743582
2019,803,30152,2,41,2025348
2019,803,30152,2,42,2943708
2019,803,30152,2,43,2455841
2019,803,30152,2,44,2869581
2019,803,30152,2,45,2052423
2019,803,30152,2,46,2032129
2019,803,30152,2,47,2033245
2019,803,30152,2,48,2077996
2019,803,30152,2,49,1483065
2019,803,30152,2,50,1166851
2019,803,30152,2,51,701182
2019,803,30152,2,52,296052
2019,803,30152,2,53,131286
2019,803,30152,2,54,65639
2019,803,30152,2,55,43750
2019,803,30420,1,28,341993
2019,803,30420,1,29,101134
2019,803,30420,1,30,135718
2019,803,30420,1,31,239104
2019,803,30420,1,33,634072
2019,803,30420,1,34,566967
2019,803,30420,1,35,578093
2019,803,30420,1,36,1318760
2019,803,30420,1,37,1364101
2019,803,30420,1,38,2342346
2019,803,30420,1,39,3504113
2019,803,30420,1,40,5121063
2019,803,30420,1,41,2391910
2019,803,30420,1,42,1365319
2019,803,30420,1,43,838203
2019,803,30420,1,44,176308
2019,803,30420,1,45,62446
2019,803,30420,1,46,47648
2019,803,30420,1,47,25610
2019,803,30420,2,25,34388
2019,803,30420,2,26,23772
2019,803,30420,2,28,15341
2019,803,30420,2,31,9983
2019,803,30420,2,32,362391
2019,803,30420,2,33,701129
2019,803,30420,2,34,461860
2019,803,30420,2,35,277910
2019,803,30420,2,36,427375
2019,803,30420,2,37,1684935
2019,803,30420,2,38,3169682
2019,803,30420,2,39,7122899
2019,803,30420,2,40,9203378
2019,803,30420,2,41,8349772
2019,803,30420,2,42,3723945
2019,803,30420,2,43,2657450
2019,803,30420,2,44,929993
2019,803,30420,2,45,391488
2019,803,30420,2,46,73391
2019,803,30420,2,47,36836
2019,804,10110,1,15,664151
2019,804,10110,1,12,47040
2019,804,10110,1,13,64527
2019,804,10110,1,14,180720
2019,804,10110,1,16,825174
2019,804,10110,1,17,703809
2019,804,10110,1,18,541093
2019,804,10110,1,19,1999771
2019,804,10110,1,20,2514141
2019,804,10110,1,21,2943297
2019,804,10110,1,22,3817959
2019,804,10110,1,23,4058000
2019,804,10110,1,24,3212688
2019,804,10110,1,25,2646676
2019,804,10110,1,26,3176455
2019,804,10110,1,27,3051268
2019,804,10110,1,28,2876986
2019,804,10110,1,29,2741122
2019,804,10110,1,30,3088847
2019,804,10110,1,31,3906091
2019,804,10110,1,32,2693671
2019,804,10110,1,33,1900052
2019,804,10110,1,34,2537120
2019,804,10110,1,35,2130879
2019,804,10110,1,36,2206382
2019,804,10110,1,37,3491070
2019,804,10110,1,38,4187898
2019,804,10110,1,39,8184019
2019,804,10110,1,40,13372728
2019,804,10110,1,41,12345509
2019,804,10110,1,42,13099592
2019,804,10110,1,43,12473518
2019,804,10110,1,44,7883957
2019,804,10110,1,45,5767795
2019,804,10110,1,46,5407145
2019,804,10110,1,47,3782192
2019,804,10110,1,48,1850282
2019,804,10110,1,52,87893
2019,804,10110,1,49,1317567
2019,804,10110,1,50,729594
2019,804,10110,1,51,959818
2019,804,10110,1,53,284790
2019,804,10110,1,55,42927
2019,804,10110,1,56,22146
2019,804,10110,1,57,34593
2019,804,10110,1,61,37373
2019,804,10110,2,12,98818
2019,804,10110,2,14,177861
2019,804,10110,2,15,537947
2019,804,10110,2,16,572292
2019,804,10110,2,17,694606
2019,804,10110,2,18,850082
2019,804,10110,2,19,1698155
2019,804,10110,2,20,2511897
2019,804,10110,2,21,3214348
2019,804,10110,2,22,3395697
2019,804,10110,2,23,3200305
2019,804,10110,2,24,1967369
2019,804,10110,2,25,3956518
2019,804,10110,2,26,3157150
2019,804,10110,2,27,3142498
2019,804,10110,2,28,3837389
2019,804,10110,2,29,2913414
2019,804,10110,2,30,4059227
2019,804,10110,2,31,3352695
2019,804,10110,2,32,1885453
2019,804,10110,2,33,2399315
2019,804,10110,2,34,2956818
2019,804,10110,2,35,2786033
2019,804,10110,2,36,2026298
2019,804,10110,2,37,2932852
2019,804,10110,2,38,2371066
2019,804,10110,2,39,2135837
2019,804,10110,2,40,2197304
2019,804,10110,2,41,1537768
2019,804,10110,2,42,3844819
2019,804,10110,2,43,4304548
2019,804,10110,2,44,5399596
2019,804,10110,2,45,5892118
2019,804,10110,2,46,6522306
2019,804,10110,2,47,5666820
2019,804,10110,2,48,9115726
2019,804,10110,2,49,8641778
2019,804,10110,2,50,9052730
2019,804,10110,2,51,7420639
2019,804,10110,2,52,6449916
2019,804,10110,2,53,6185627
2019,804,10110,2,54,4277101
2019,804,10110,2,55,3530412
2019,804,10110,2,56,2586142
2019,804,10110,2,57,2910691
2019,804,10110,2,58,1498437
2019,804,10110,2,59,1335237
2019,804,10110,2,60,828732
2019,804,10110,2,61,1124477
2019,804,10110,2,62,335529
2019,804,10110,2,63,200424
2019,804,10110,2,64,379992
2019,804,10110,2,65,247937
2019,804,10110,2,66,59938
2019,804,10110,2,67,175611
2019,804,10110,2,68,68808
2019,804,10110,2,69,74139
2019,804,10110,2,70,66358
2019,804,10110,2,71,84365
2019,804,10110,2,72,76144
2019,804,10110,2,73,25051
2019,804,10110,2,74,36521
2019,804,10110,2,76,17354
2019,804,10110,2,78,115570
2019,804,10110,2,80,15777
2019,804,10110,2,81,9386
2019,804,10110,3,20,34593
2019,804,10130,1,8,44979
2019,804,10130,1,10,46657
2019,804,10130,1,11,489154
2019,804,10130,1,12,161311
2019,804,10130,1,13,1685312
2019,804,10130,1,14,1013780
2019,804,10130,1,15,614642
2019,804,10130,1,16,882579
2019,804,10130,1,17,2625767
2019,804,10130,1,18,1837756
2019,804,10130,1,19,3648520
2019,804,10130,1,20,5457756
2019,804,10130,1,21,4514160
2019,804,10130,1,22,4563227
2019,804,10130,1,23,3347444
2019,804,10130,1,24,4265584
2019,804,10130,1,25,5905637
2019,804,10130,1,26,3472991
2019,804,10130,1,27,3688152
2019,804,10130,1,28,3735687
2019,804,10130,1,29,4415476
2019,804,10130,1,30,3625392
2019,804,10130,1,34,1593539
2019,804,10130,1,31,2949472
2019,804,10130,1,32,3295438
2019,804,10130,1,33,2593987
2019,804,10130,1,35,575858
2019,804,10130,1,36,498712
2019,804,10130,1,37,128244
2019,804,10130,1,38,372722
2019,804,10130,1,39,235568
2019,804,10130,1,40,375335
2019,804,10130,1,41,432273
2019,804,10130,1,42,285913
2019,804,10130,1,43,118100
2019,804,10130,1,44,66590
2019,804,10130,1,45,118100
2019,804,10130,1,46,42402
2019,804,10130,1,48,33295
2019,804,10130,2,11,52751
2019,804,10130,2,12,189185
2019,804,10130,2,13,551061
2019,804,10130,2,14,1104690
2019,804,10130,2,15,154802
2019,804,10130,2,16,812711
2019,804,10130,2,17,1746412
2019,804,10130,2,18,963093
2019,804,10130,2,19,1731553
2019,804,10130,2,20,3087518
2019,804,10130,2,21,1501336
2019,804,10130,2,22,1904569
2019,804,10130,2,23,2439700
2019,804,10130,2,24,2874466
2019,804,10130,2,25,3307308
2019,804,10130,2,26,2981880
2019,804,10130,2,27,2059870
2019,804,10130,2,28,2436681
2019,804,10130,2,29,4225884
2019,804,10130,2,30,1398458
2019,804,10130,2,31,1618030
2019,804,10130,2,32,1529525
2019,804,10130,2,33,1631040
2019,804,10130,2,34,1539127
2019,804,10130,2,35,736226
2019,804,10130,2,36,615267
2019,804,10130,2,37,1126176
2019,804,10130,2,38,966002
2019,804,10130,2,39,923286
2019,804,10130,2,40,791516
2019,804,10130,2,41,593309
2019,804,10130,2,42,610928
2019,804,10130,2,43,500288
2019,804,10130,2,44,507258
2019,804,10130,2,45,634886
2019,804,10130,2,46,271882
2019,804,10130,2,47,165564
2019,804,10130,2,48,159605
2019,804,10130,2,49,165564
2019,804,10130,2,50,174509
2019,804,10130,2,51,70603
2019,804,10130,3,7,106987
2019,804,10130,3,9,43347
2019,804,10130,3,10,155689
2019,804,10130,3,11,779159
2019,804,10130,3,12,213412
2019,804,10130,3,13,1080277
2019,804,10130,3,14,101223
2019,804,10130,3,15,33295
2019,804,10130,3,16,54236
2019,804,10130,3,19,101223
2019,804,10180,1,22,116250
2019,804,10180,1,19,123087
2019,804,10180,1,20,54381
2019,804,10180,1,21,444387
2019,804,10180,1,23,287970
2019,804,10180,1,24,270634
2019,804,10180,1,25,431110
2019,804,10180,1,26,390543
2019,804,10180,1,27,482360
2019,804,10180,1,28,429401
2019,804,10180,1,29,643542
2019,804,10180,1,30,846638
2019,804,10180,1,31,1230403
2019,804,10180,1,32,1619123
2019,804,10180,1,33,1202686
2019,804,10180,1,34,1264624
2019,804,10180,1,38,1255117
2019,804,10180,1,35,1427471
2019,804,10180,1,36,1623580
2019,804,10180,1,37,1360803
2019,804,10180,1,39,1492181
2019,804,10180,1,40,940440
2019,804,10180,1,41,1271534
2019,804,10180,1,42,1758749
2019,804,10180,1,43,1124978
2019,804,10180,1,44,942048
2019,804,10180,1,45,1037757
2019,804,10180,1,46,794829
2019,804,10180,1,47,344056
2019,804,10180,1,48,331529
2019,804,10180,1,49,83839
2019,804,10180,1,50,202012
2019,804,10180,1,51,287619
2019,804,10180,1,52,73182
2019,804,10180,1,53,110058
2019,804,10180,1,56,46657
2019,804,10180,1,57,9944
2019,804,10180,2,18,246173
2019,804,10180,2,19,203059
2019,804,10180,2,20,223263
2019,804,10180,2,21,230663
2019,804,10180,2,22,178046
2019,804,10180,2,23,129187
2019,804,10180,2,24,350547
2019,804,10180,2,25,281918
2019,804,10180,2,26,360295
2019,804,10180,2,27,339024
2019,804,10180,2,28,318545
2019,804,10180,2,29,400621
2019,804,10180,2,30,356730
2019,804,10180,2,31,583252
2019,804,10180,2,32,434372
2019,804,10180,2,33,875176
2019,804,10180,2,34,672450
2019,804,10180,2,35,706207
2019,804,10180,2,36,1243697
2019,804,10180,2,37,926166
2019,804,10180,2,38,1181459
2019,804,10180,2,39,1183014
2019,804,10180,2,40,979391
2019,804,10180,2,41,826611
2019,804,10180,2,42,623779
2019,804,10180,2,43,822515
2019,804,10180,2,44,845299
2019,804,10180,2,45,843263
2019,804,10180,2,46,642121
2019,804,10180,2,47,645832
2019,804,10180,2,48,540764
2019,804,10180,2,49,779340
2019,804,10180,2,50,864161
2019,804,10180,2,51,600945
2019,804,10180,2,52,523780
2019,804,10180,2,53,805424
2019,804,10180,2,54,367465
2019,804,10180,2,55,462472
2019,804,10180,2,56,288750
2019,804,10180,2,57,200959
2019,804,10180,2,58,366393
2019,804,10180,2,59,181934
2019,804,10180,2,60,42402
2019,804,10180,2,61,59573
2019,804,10180,2,62,17932
2019,804,10180,2,63,42402
2019,804,10200,1,12,45166
2019,804,10200,1,13,156021
2019,804,10200,1,14,512225
2019,804,10200,1,15,331573
2019,804,10200,1,16,638313
2019,804,10200,1,17,841382
2019,804,10200,1,18,1591288
2019,804,10200,1,19,2272902
2019,804,10200,1,20,2263737
2019,804,10200,1,21,2717123
2019,804,10200,1,22,2754651
2019,804,10200,1,23,3422743
2019,804,10200,1,24,4067666
2019,804,10200,1,25,4433332
2019,804,10200,1,26,4619642
2019,804,10200,1,27,5115223
2019,804,10200,1,28,4580531
2019,804,10200,1,29,5337581
2019,804,10200,1,30,4986819
2019,804,10200,1,31,4594303
2019,804,10200,1,32,3955671
2019,804,10200,1,33,5463434
2019,804,10200,1,34,5100111
2019,804,10200,1,35,3586176
2019,804,10200,1,36,2108196
2019,804,10200,1,37,2207301
2019,804,10200,1,38,846603
2019,804,10200,1,39,619240
2019,804,10200,1,40,255891
2019,804,10200,1,41,177049
2019,804,10200,1,42,42598
2019,804,10200,2,11,35429
2019,804,10200,2,13,178249
2019,804,10200,2,14,335193
2019,804,10200,2,15,779985
2019,804,10200,2,16,468846
2019,804,10200,2,17,547461
2019,804,10200,2,18,960901
2019,804,10200,2,19,2478125
2019,804,10200,2,20,2011818
2019,804,10200,2,21,2328602
